seconds	hours	well	OD600	OD600_rollmean	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	streptomycin	plate_name	strainID
109201	30.33361111111111	B02	0.765	0.7576	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
110401	30.666944444444443	B02	0.761	0.7662	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
111601	31.00027777777778	B02	0.771	0.774	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
112801	31.33361111111111	B02	0.783	0.7744	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
114001	31.666944444444443	B02	0.79	0.775	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
115201	32.000277777777775	B02	0.767	0.7756000000000001	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
116401	32.33361111111111	B02	0.764	0.7754	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
117601	32.66694444444445	B02	0.774	0.7756000000000001	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
118801	33.000277777777775	B02	0.782	0.7822	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
120001	33.33361111111111	B02	0.791	0.7908000000000001	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
121201	33.66694444444445	B02	0.8	0.7982	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
122401	34.000277777777775	B02	0.807	0.8046	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
123601	34.33361111111111	B02	0.811	0.8098	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
124801	34.66694444444445	B02	0.814	0.8134	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
126001	35.000277777777775	B02	0.817	0.8158	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
127201	35.33361111111111	B02	0.818	0.8171999999999999	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
128401	35.66694444444445	B02	0.819	0.8181999999999999	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
129601	36.000277777777775	B02	0.818	0.8186	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
130802	36.333888888888886	B02	0.819	0.8186	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
132002	36.66722222222222	B02	0.819	0.8183999999999999	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
133202	37.00055555555556	B02	0.818	0.8181999999999999	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
134402	37.333888888888886	B02	0.818	0.8178	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
135602	37.66722222222222	B02	0.817	0.8171999999999999	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
136802	38.00055555555556	B02	0.817	0.8168	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
138002	38.333888888888886	B02	0.816	0.8161999999999999	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
139202	38.66722222222222	B02	0.816	0.8158	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
140402	39.00055555555556	B02	0.815	0.8151999999999999	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
141602	39.333888888888886	B02	0.815	0.8148	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
142802	39.66722222222222	B02	0.814	0.8141999999999999	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
144002	40.00055555555556	B02	0.814	0.8138	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
145202	40.333888888888886	B02	0.813	0.8131999999999999	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
146402	40.66722222222222	B02	0.813	0.8128	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
147602	41.00055555555556	B02	0.812	0.8124	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
148802	41.333888888888886	B02	0.812	0.812	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
150002	41.66722222222222	B02	0.812	0.8116000000000001	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
151202	42.00055555555556	B02	0.811	0.8112	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
152402	42.333888888888886	B02	0.811	0.8108000000000001	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
153602	42.66722222222222	B02	0.81	0.8104	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
154802	43.00055555555556	B02	0.81	0.8102	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
156002	43.333888888888886	B02	0.81	0.81	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
157202	43.66722222222222	B02	0.81	0.81	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
158402	44.00055555555556	B02	0.81	0.81	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
159602	44.333888888888886	B02	0.81	0.81	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
160802	44.66722222222222	B02	0.81	0.81	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
162002	45.00055555555556	B02	0.81	0.8102	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
163202	45.333888888888886	B02	0.81	0.8104	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
164402	45.66722222222222	B02	0.811	0.8106000000000001	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
165602	46.00055555555556	B02	0.811	0.8108000000000001	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
166802	46.333888888888886	B02	0.811	0.8112	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
168002	46.66722222222222	B02	0.811	0.8114	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
169202	47.00055555555556	B02	0.812	0.8116000000000001	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
170402	47.333888888888886	B02	0.812	0.8118000000000001	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
171602	47.66722222222222	B02	0.812	0.812	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
172802	48.00055555555556	B02	0.812	0.812	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	0	plate02	E1287
0	0	C01	0.154	0.15333333333333332	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
1200	0.3333333333333333	C01	0.153	0.15325	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
2400	0.6666666666666666	C01	0.153	0.1532	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
3600	1	C01	0.153	0.153	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
4800	1.3333333333333333	C01	0.153	0.1532	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
6000	1.6666666666666667	C01	0.153	0.1534	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
7200	2	C01	0.154	0.1536	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
8400	2.3333333333333335	C01	0.154	0.1542	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
9600	2.6666666666666665	C01	0.154	0.1554	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
10800	3	C01	0.156	0.1572	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
12000	3.3333333333333335	C01	0.159	0.1604	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
13200	3.6666666666666665	C01	0.163	0.1656	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
14400	4	C01	0.17	0.1734	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
15600	4.333333333333333	C01	0.18	0.1846	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
16800	4.666666666666667	C01	0.195	0.2004	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
18000	5	C01	0.215	0.2214	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
19200	5.333333333333333	C01	0.242	0.2468	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
20400	5.666666666666667	C01	0.275	0.2768	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
21600	6	C01	0.307	0.3116	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
22800	6.333333333333333	C01	0.345	0.348	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
24000	6.666666666666667	C01	0.389	0.382	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
25200	7	C01	0.424	0.412	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
26400	7.333333333333333	C01	0.445	0.4428	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
27600	7.666666666666667	C01	0.457	0.4756	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
28800	8	C01	0.499	0.509	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
30000	8.333333333333334	C01	0.553	0.5428	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
31200	8.666666666666666	C01	0.591	0.5772	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
32400	9	C01	0.614	0.6058	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
33600	9.333333333333334	C01	0.629	0.626	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
34800	9.666666666666666	C01	0.642	0.6402	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
36000	10	C01	0.654	0.6516000000000001	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
37200	10.333333333333334	C01	0.662	0.6612	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
38400	10.666666666666666	C01	0.671	0.67	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
39600	11	C01	0.677	0.6782	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
40800	11.333333333333334	C01	0.686	0.6862	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
42000	11.666666666666666	C01	0.695	0.6938	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
43200	12	C01	0.702	0.7014	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
44400	12.333333333333334	C01	0.709	0.7083999999999999	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
45600	12.666666666666666	C01	0.715	0.7152	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
46800	13	C01	0.721	0.7228	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
48000	13.333333333333334	C01	0.729	0.7298	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
49200	13.666666666666666	C01	0.74	0.737	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
50400	14	C01	0.744	0.7448	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
51600	14.333333333333334	C01	0.751	0.7528	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
52800	14.666666666666666	C01	0.76	0.7608	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
54000	15	C01	0.769	0.7698	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
55200	15.333333333333334	C01	0.78	0.779	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
56400	15.666666666666666	C01	0.789	0.7874	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
57600	16	C01	0.797	0.7948000000000001	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
58800	16.333333333333332	C01	0.802	0.8008000000000001	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
60000	16.666666666666668	C01	0.806	0.8062	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
61200	17	C01	0.81	0.8104	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
62400	17.333333333333332	C01	0.816	0.8144	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
63600	17.666666666666668	C01	0.818	0.8188	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
64800	18	C01	0.822	0.8231999999999999	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
66000	18.333333333333332	C01	0.828	0.8268	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
67200	18.666666666666668	C01	0.832	0.8308	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
68401	19.00027777777778	C01	0.834	0.8356	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
69601	19.33361111111111	C01	0.838	0.8398	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
70801	19.666944444444443	C01	0.846	0.8442	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
72001	20.00027777777778	C01	0.849	0.8493999999999999	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
73201	20.33361111111111	C01	0.854	0.8543999999999999	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
74401	20.666944444444443	C01	0.86	0.8588	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
75601	21.00027777777778	C01	0.863	0.8634	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
76801	21.33361111111111	C01	0.868	0.8678	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
78001	21.666944444444443	C01	0.872	0.8716	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
79201	22.00027777777778	C01	0.876	0.8756	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
80401	22.33361111111111	C01	0.879	0.879	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
81601	22.666944444444443	C01	0.883	0.8822	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
82801	23.00027777777778	C01	0.885	0.8854	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
84001	23.33361111111111	C01	0.888	0.8888	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
85201	23.666944444444443	C01	0.892	0.892	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
86401	24.00027777777778	C01	0.896	0.8952	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
87601	24.33361111111111	C01	0.899	0.8988	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
88801	24.666944444444443	C01	0.901	0.9022	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
90001	25.00027777777778	C01	0.906	0.9056	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
91201	25.33361111111111	C01	0.909	0.9094	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
92401	25.666944444444443	C01	0.913	0.9132	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
93601	26.00027777777778	C01	0.918	0.917	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
94801	26.33361111111111	C01	0.92	0.9208	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
96001	26.666944444444443	C01	0.925	0.9248	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
97201	27.00027777777778	C01	0.928	0.9284	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
98401	27.33361111111111	C01	0.933	0.9322	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
99601	27.666944444444443	C01	0.936	0.9358	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
100801	28.00027777777778	C01	0.939	0.9396	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
102001	28.33361111111111	C01	0.943	0.943	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
103201	28.666944444444443	C01	0.947	0.9466	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
104401	29.00027777777778	C01	0.95	0.951	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
105601	29.33361111111111	C01	0.954	0.9568	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
106801	29.666944444444443	C01	0.961	0.9636	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
108001	30.00027777777778	C01	0.972	0.9718	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
109201	30.33361111111111	C01	0.981	0.9808	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
110401	30.666944444444443	C01	0.991	0.989	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
111601	31.00027777777778	C01	0.999	0.9948	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
112801	31.33361111111111	C01	1.002	0.9984	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
114001	31.666944444444443	C01	1.001	0.9996	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
115201	32.000277777777775	C01	0.999	0.9988	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
116401	32.33361111111111	C01	0.997	0.997	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
117601	32.66694444444445	C01	0.995	0.9946	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
118801	33.000277777777775	C01	0.993	0.9922	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
120001	33.33361111111111	C01	0.989	0.9898	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
121201	33.66694444444445	C01	0.987	0.98740000000000006	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
122401	34.000277777777775	C01	0.985	0.9852	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
123601	34.33361111111111	C01	0.983	0.9832	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
124801	34.66694444444445	C01	0.982	0.9812	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
126001	35.000277777777775	C01	0.979	0.9792	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
127201	35.33361111111111	C01	0.977	0.9772	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
128401	35.66694444444445	C01	0.975	0.9752	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
129601	36.000277777777775	C01	0.973	0.9732	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
130802	36.333888888888886	C01	0.972	0.9712	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
132002	36.66722222222222	C01	0.969	0.9694	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
133202	37.00055555555556	C01	0.967	0.9676	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
134402	37.333888888888886	C01	0.966	0.9658	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
135602	37.66722222222222	C01	0.964	0.9644	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
136802	38.00055555555556	C01	0.963	0.9632	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
138002	38.333888888888886	C01	0.962	0.9618	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
139202	38.66722222222222	C01	0.961	0.9604	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
140402	39.00055555555556	C01	0.959	0.9592	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
141602	39.333888888888886	C01	0.957	0.9578	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
142802	39.66722222222222	C01	0.957	0.9564	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
144002	40.00055555555556	C01	0.955	0.9552	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
145202	40.333888888888886	C01	0.954	0.9542	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
146402	40.66722222222222	C01	0.953	0.953	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
147602	41.00055555555556	C01	0.952	0.9518	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
148802	41.333888888888886	C01	0.951	0.9506	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
150002	41.66722222222222	C01	0.949	0.9494	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
151202	42.00055555555556	C01	0.948	0.9482	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
152402	42.333888888888886	C01	0.947	0.9472	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
153602	42.66722222222222	C01	0.946	0.9466	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
154802	43.00055555555556	C01	0.946	0.946	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
156002	43.333888888888886	C01	0.946	0.9452	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
157202	43.66722222222222	C01	0.945	0.9446	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
158402	44.00055555555556	C01	0.943	0.9438	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
159602	44.333888888888886	C01	0.943	0.9428	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
160802	44.66722222222222	C01	0.942	0.942	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
162002	45.00055555555556	C01	0.941	0.9412	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
163202	45.333888888888886	C01	0.941	0.9404	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
164402	45.66722222222222	C01	0.939	0.9396	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
165602	46.00055555555556	C01	0.939	0.939	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
166802	46.333888888888886	C01	0.938	0.938	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
168002	46.66722222222222	C01	0.938	0.9372	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
169202	47.00055555555556	C01	0.936	0.9364	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
170402	47.333888888888886	C01	0.935	0.9358	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
171602	47.66722222222222	C01	0.935	0.93525	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
172802	48.00055555555556	C01	0.935	0.935	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	A1287
0	0	C02	0.155	0.15466666666666667	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
1200	0.3333333333333333	C02	0.155	0.1545	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
2400	0.6666666666666666	C02	0.154	0.1544	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
3600	1	C02	0.154	0.1542	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
4800	1.3333333333333333	C02	0.154	0.154	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
6000	1.6666666666666667	C02	0.154	0.154	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
7200	2	C02	0.154	0.154	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
8400	2.3333333333333335	C02	0.154	0.154	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
9600	2.6666666666666665	C02	0.154	0.154	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
10800	3	C02	0.154	0.154	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
12000	3.3333333333333335	C02	0.154	0.154	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
13200	3.6666666666666665	C02	0.154	0.1542	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
14400	4	C02	0.154	0.1546	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
15600	4.333333333333333	C02	0.155	0.1552	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
16800	4.666666666666667	C02	0.156	0.1562	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
18000	5	C02	0.157	0.1576	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
19200	5.333333333333333	C02	0.159	0.1592	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
20400	5.666666666666667	C02	0.161	0.16140000000000002	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
21600	6	C02	0.163	0.1644	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
22800	6.333333333333333	C02	0.167	0.1684	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
24000	6.666666666666667	C02	0.172	0.1736	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
25200	7	C02	0.179	0.1808	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
26400	7.333333333333333	C02	0.187	0.1898	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	0	plate02	E1287
