seconds	hours	well	OD600	OD600_rollmean	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	streptomycin	plate_name	strainID
139202	38.66722222222222	C03	0.896	0.896	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
140402	39.00055555555556	C03	0.897	0.8972	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
141602	39.333888888888886	C03	0.898	0.8984	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
142802	39.66722222222222	C03	0.9	0.8996000000000001	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
144002	40.00055555555556	C03	0.901	0.9016	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
145202	40.333888888888886	C03	0.902	0.9028	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
146402	40.66722222222222	C03	0.907	0.9048	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
147602	41.00055555555556	C03	0.904	0.906	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
148802	41.333888888888886	C03	0.91	0.9072	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
150002	41.66722222222222	C03	0.907	0.9076	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
151202	42.00055555555556	C03	0.908	0.909	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
152402	42.333888888888886	C03	0.909	0.9094	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
153602	42.66722222222222	C03	0.911	0.9116	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
154802	43.00055555555556	C03	0.912	0.9136	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
156002	43.333888888888886	C03	0.918	0.9156	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
157202	43.66722222222222	C03	0.918	0.9168	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
158402	44.00055555555556	C03	0.919	0.9188	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
159602	44.333888888888886	C03	0.917	0.9198	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
160802	44.66722222222222	C03	0.922	0.921	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
162002	45.00055555555556	C03	0.923	0.9222	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
163202	45.333888888888886	C03	0.924	0.924	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
164402	45.66722222222222	C03	0.925	0.9252	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
165602	46.00055555555556	C03	0.926	0.9264	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
166802	46.333888888888886	C03	0.928	0.9278	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
168002	46.66722222222222	C03	0.929	0.9292	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
169202	47.00055555555556	C03	0.931	0.9306	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
170402	47.333888888888886	C03	0.932	0.9318	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
171602	47.66722222222222	C03	0.933	0.9325	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
172802	48.00055555555556	C03	0.934	0.933	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1287
0	0	C04	0.154	0.15266666666666667	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
1200	0.3333333333333333	C04	0.152	0.15225	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
2400	0.6666666666666666	C04	0.152	0.152	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
3600	1	C04	0.151	0.1512	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
4800	1.3333333333333333	C04	0.151	0.1508	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
6000	1.6666666666666667	C04	0.15	0.1504	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
7200	2	C04	0.15	0.15	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
8400	2.3333333333333335	C04	0.15	0.14959999999999998	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
9600	2.6666666666666665	C04	0.149	0.1494	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
10800	3	C04	0.149	0.1492	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
12000	3.3333333333333335	C04	0.149	0.149	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
13200	3.6666666666666665	C04	0.149	0.149	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
14400	4	C04	0.149	0.149	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
15600	4.333333333333333	C04	0.149	0.149	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
16800	4.666666666666667	C04	0.149	0.149	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
18000	5	C04	0.149	0.149	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
19200	5.333333333333333	C04	0.149	0.1492	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
20400	5.666666666666667	C04	0.149	0.14959999999999998	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
21600	6	C04	0.15	0.1512	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
22800	6.333333333333333	C04	0.151	0.1528	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
24000	6.666666666666667	C04	0.157	0.1552	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
25200	7	C04	0.157	0.1584	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
26400	7.333333333333333	C04	0.161	0.16240000000000002	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
27600	7.666666666666667	C04	0.166	0.166	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
28800	8	C04	0.171	0.1706	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
30000	8.333333333333334	C04	0.175	0.1762	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
31200	8.666666666666666	C04	0.18	0.1866	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
32400	9	C04	0.189	0.1986	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
33600	9.333333333333334	C04	0.218	0.22	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
34800	9.666666666666666	C04	0.231	0.2474	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
36000	10	C04	0.282	0.27899999999999997	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
37200	10.333333333333334	C04	0.317	0.312	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
38400	10.666666666666666	C04	0.347	0.3478	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
39600	11	C04	0.383	0.3778	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
40800	11.333333333333334	C04	0.41	0.4102	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
42000	11.666666666666666	C04	0.432	0.4438	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
43200	12	C04	0.479	0.478	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
44400	12.333333333333334	C04	0.515	0.5126	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
45600	12.666666666666666	C04	0.554	0.548	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
46800	13	C04	0.583	0.577	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
48000	13.333333333333334	C04	0.609	0.6032	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
49200	13.666666666666666	C04	0.624	0.6248	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
50400	14	C04	0.646	0.6436000000000001	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
51600	14.333333333333334	C04	0.662	0.6634	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
52800	14.666666666666666	C04	0.677	0.6834	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
54000	15	C04	0.708	0.714	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
55200	15.333333333333334	C04	0.724	0.757	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
56400	15.666666666666666	C04	0.799	0.8088	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
57600	16	C04	0.877	0.8582	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
58800	16.333333333333332	C04	0.936	0.9056	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
60000	16.666666666666668	C04	0.955	0.9402	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
61200	17	C04	0.961	0.9608	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
62401	17.33361111111111	C04	0.972	0.9764	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
63600	17.666666666666668	C04	0.98	0.9906	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
64801	18.00027777777778	C04	1.014	0.9988	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
66001	18.33361111111111	C04	1.026	0.9978	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
67201	18.666944444444443	C04	1.002	0.9826	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
68401	19.00027777777778	C04	0.967	0.9538	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
69601	19.33361111111111	C04	0.904	0.9208	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
70801	19.666944444444443	C04	0.87	0.8942	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
72001	20.00027777777778	C04	0.861	0.874	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
73201	20.33361111111111	C04	0.869	0.8672	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
74401	20.666944444444443	C04	0.866	0.867	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
75601	21.00027777777778	C04	0.87	0.869	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
76801	21.33361111111111	C04	0.869	0.8696	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
78001	21.666944444444443	C04	0.871	0.8712	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
79201	22.00027777777778	C04	0.872	0.8726	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
80401	22.33361111111111	C04	0.874	0.8748	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
81601	22.666944444444443	C04	0.877	0.8774	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
82801	23.00027777777778	C04	0.88	0.88	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
84001	23.33361111111111	C04	0.884	0.8826	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
85201	23.666944444444443	C04	0.885	0.8848	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
86401	24.00027777777778	C04	0.887	0.8866	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
87601	24.33361111111111	C04	0.888	0.888	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
88801	24.666944444444443	C04	0.889	0.8896000000000001	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
90001	25.00027777777778	C04	0.891	0.8894	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
91201	25.33361111111111	C04	0.893	0.889	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
92401	25.666944444444443	C04	0.886	0.8884	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
93601	26.00027777777778	C04	0.886	0.8876000000000001	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
94801	26.33361111111111	C04	0.886	0.8864	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
96001	26.666944444444443	C04	0.887	0.8862	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
97201	27.00027777777778	C04	0.887	0.8854	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
98401	27.33361111111111	C04	0.885	0.8842	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
99601	27.666944444444443	C04	0.882	0.8818	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
100801	28.00027777777778	C04	0.88	0.877	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
102001	28.33361111111111	C04	0.875	0.8718	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
103201	28.666944444444443	C04	0.863	0.8666	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
104401	29.00027777777778	C04	0.859	0.8612	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
105601	29.33361111111111	C04	0.856	0.8563999999999999	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
106801	29.666944444444443	C04	0.853	0.8536	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
108001	30.00027777777778	C04	0.851	0.8513999999999999	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
109201	30.33361111111111	C04	0.849	0.8493999999999999	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
110401	30.666944444444443	C04	0.848	0.8473999999999999	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
111601	31.00027777777778	C04	0.846	0.8456	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
112801	31.33361111111111	C04	0.843	0.8438	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
114001	31.666944444444443	C04	0.842	0.842	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
115201	32.000277777777775	C04	0.84	0.8403999999999999	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
116401	32.33361111111111	C04	0.839	0.8392	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
117601	32.66694444444445	C04	0.838	0.8382	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
118801	33.000277777777775	C04	0.837	0.8376	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
120001	33.33361111111111	C04	0.837	0.8371999999999999	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
121201	33.66694444444445	C04	0.837	0.8368	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
122401	34.000277777777775	C04	0.837	0.8366	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
123601	34.33361111111111	C04	0.836	0.8363999999999999	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
124801	34.66694444444445	C04	0.836	0.836	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
126002	35.00055555555556	C04	0.836	0.8351999999999999	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
127202	35.333888888888886	C04	0.835	0.8346	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
128402	35.66722222222222	C04	0.833	0.8338	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
129602	36.00055555555556	C04	0.833	0.8328	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
130802	36.333888888888886	C04	0.832	0.8316	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
132002	36.66722222222222	C04	0.831	0.8306	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
133202	37.00055555555556	C04	0.829	0.8291999999999999	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
134402	37.333888888888886	C04	0.828	0.8278	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
135602	37.66722222222222	C04	0.826	0.826	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
136802	38.00055555555556	C04	0.825	0.8243999999999999	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
138002	38.333888888888886	C04	0.822	0.8226	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
139202	38.66722222222222	C04	0.821	0.8208	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
140402	39.00055555555556	C04	0.819	0.819	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
141602	39.333888888888886	C04	0.817	0.8173999999999999	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
142802	39.66722222222222	C04	0.816	0.8156	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
144002	40.00055555555556	C04	0.814	0.8138	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
145202	40.333888888888886	C04	0.812	0.812	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
146402	40.66722222222222	C04	0.81	0.81	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
147602	41.00055555555556	C04	0.808	0.808	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
148802	41.333888888888886	C04	0.806	0.8062	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
150002	41.66722222222222	C04	0.804	0.8042	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
151202	42.00055555555556	C04	0.803	0.8024	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
152402	42.333888888888886	C04	0.8	0.8006000000000001	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
153602	42.66722222222222	C04	0.799	0.7988000000000001	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
154802	43.00055555555556	C04	0.797	0.7968000000000001	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
156002	43.333888888888886	C04	0.795	0.795	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
157202	43.66722222222222	C04	0.793	0.793	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
158402	44.00055555555556	C04	0.791	0.7912	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
159602	44.333888888888886	C04	0.789	0.7894	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
160802	44.66722222222222	C04	0.788	0.7878000000000001	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
162002	45.00055555555556	C04	0.786	0.7864	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
163202	45.333888888888886	C04	0.785	0.785	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
164402	45.66722222222222	C04	0.784	0.7834	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
165602	46.00055555555556	C04	0.782	0.782	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
166802	46.333888888888886	C04	0.78	0.7806000000000001	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
168002	46.66722222222222	C04	0.779	0.779	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
169202	47.00055555555556	C04	0.778	0.7776000000000001	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
170402	47.333888888888886	C04	0.776	0.7762	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
171602	47.66722222222222	C04	0.775	0.7755000000000001	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
172802	48.00055555555556	C04	0.773	0.7746666666666667	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	4	plate03	A1977
0	0	D03	0.159	0.158	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
1200	0.3333333333333333	D03	0.158	0.15775	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
2400	0.6666666666666666	D03	0.157	0.1576	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
3600	1	D03	0.157	0.157	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
4800	1.3333333333333333	D03	0.157	0.1568	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
6000	1.6666666666666667	D03	0.156	0.1568	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
7200	2	D03	0.157	0.1568	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
8400	2.3333333333333335	D03	0.157	0.157	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
9600	2.6666666666666665	D03	0.157	0.1578	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
10800	3	D03	0.158	0.1594	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
12000	3.3333333333333335	D03	0.16	0.1622	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
13200	3.6666666666666665	D03	0.165	0.167	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
14400	4	D03	0.171	0.1748	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
15600	4.333333333333333	D03	0.181	0.1862	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
16800	4.666666666666667	D03	0.197	0.2024	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
18000	5	D03	0.217	0.2236	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
19200	5.333333333333333	D03	0.246	0.2492	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
20400	5.666666666666667	D03	0.277	0.2796	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
21600	6	D03	0.309	0.3148	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
22800	6.333333333333333	D03	0.349	0.3518	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
24000	6.666666666666667	D03	0.393	0.3882	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
25200	7	D03	0.431	0.4246	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
26400	7.333333333333333	D03	0.459	0.4612	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
27600	7.666666666666667	D03	0.491	0.4966	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
28800	8	D03	0.532	0.5298	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
30000	8.333333333333334	D03	0.57	0.5618	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
31200	8.666666666666666	D03	0.597	0.5914	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
32400	9	D03	0.619	0.6158	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
33600	9.333333333333334	D03	0.639	0.6352	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
34800	9.666666666666666	D03	0.654	0.6512	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
36000	10	D03	0.667	0.665	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
37200	10.333333333333334	D03	0.677	0.6762	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
38400	10.666666666666666	D03	0.688	0.6859999999999999	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
39600	11	D03	0.695	0.6946	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
40800	11.333333333333334	D03	0.703	0.7031999999999999	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
42000	11.666666666666666	D03	0.71	0.7103999999999999	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
43200	12	D03	0.72	0.7173999999999999	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
44400	12.333333333333334	D03	0.724	0.7248	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
45600	12.666666666666666	D03	0.73	0.7323999999999999	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
46800	13	D03	0.74	0.739	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
48000	13.333333333333334	D03	0.748	0.7468	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
49200	13.666666666666666	D03	0.753	0.7548	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
50400	14	D03	0.763	0.7622	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
51600	14.333333333333334	D03	0.77	0.7692	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
52800	14.666666666666666	D03	0.777	0.7766000000000001	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
54000	15	D03	0.783	0.783	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
55200	15.333333333333334	D03	0.79	0.7892	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
56400	15.666666666666666	D03	0.795	0.7952	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	4	plate03	A1287
