seconds	hours	well	OD600	OD600_rollmean	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	streptomycin	plate_name	strainID
112801	31.33361111111111	B08	1.274	1.274	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
114001	31.666944444444443	B08	1.276	1.2758	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
115201	32.000277777777775	B08	1.276	1.277	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
116401	32.33361111111111	B08	1.28	1.2784	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
117601	32.66694444444445	B08	1.279	1.2796	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
118801	33.000277777777775	B08	1.281	1.2806	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
120001	33.33361111111111	B08	1.282	1.2802	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
121201	33.66694444444445	B08	1.281	1.2804	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
122401	34.000277777777775	B08	1.278	1.28	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
123601	34.33361111111111	B08	1.28	1.279	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
124801	34.66694444444445	B08	1.279	1.2784	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
126002	35.00055555555556	B08	1.277	1.2776	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
127202	35.333888888888886	B08	1.278	1.2762	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
128402	35.66722222222222	B08	1.274	1.2744	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
129602	36.00055555555556	B08	1.273	1.2726	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
130802	36.333888888888886	B08	1.27	1.2706	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
132002	36.66722222222222	B08	1.268	1.2694	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
133202	37.00055555555556	B08	1.268	1.2688	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
134402	37.333888888888886	B08	1.268	1.2692	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
135602	37.66722222222222	B08	1.27	1.2704	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
136802	38.00055555555556	B08	1.272	1.2724	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
138002	38.333888888888886	B08	1.274	1.2748	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
139202	38.66722222222222	B08	1.278	1.277	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
140402	39.00055555555556	B08	1.28	1.279	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
141602	39.333888888888886	B08	1.281	1.2806	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
142802	39.66722222222222	B08	1.282	1.2816	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
144002	40.00055555555556	B08	1.282	1.2822	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
145202	40.333888888888886	B08	1.283	1.2824	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
146402	40.66722222222222	B08	1.283	1.2824	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
147602	41.00055555555556	B08	1.282	1.2824	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
148802	41.333888888888886	B08	1.282	1.2816	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
150002	41.66722222222222	B08	1.282	1.2808	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
151202	42.00055555555556	B08	1.279	1.28	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
152402	42.333888888888886	B08	1.279	1.279	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
153602	42.66722222222222	B08	1.278	1.278	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
154802	43.00055555555556	B08	1.277	1.2772	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
156002	43.333888888888886	B08	1.277	1.276	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
157202	43.66722222222222	B08	1.275	1.275	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
158402	44.00055555555556	B08	1.273	1.2735999999999998	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
159602	44.333888888888886	B08	1.273	1.272	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
160802	44.66722222222222	B08	1.27	1.2706	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
162002	45.00055555555556	B08	1.269	1.2696	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
163202	45.333888888888886	B08	1.268	1.2686	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
164402	45.66722222222222	B08	1.268	1.2686	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
165602	46.00055555555556	B08	1.268	1.2686	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
166802	46.333888888888886	B08	1.27	1.2692	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
168002	46.66722222222222	B08	1.269	1.2696	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
169202	47.00055555555556	B08	1.271	1.2708	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
170402	47.333888888888886	B08	1.27	1.2706	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
171602	47.66722222222222	B08	1.274	1.271	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
172802	48.00055555555556	B08	1.269	1.271	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	4	plate03	A1977
0	0	C07	0.157	0.15633333333333332	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
1200	0.3333333333333333	C07	0.156	0.15625	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
2400	0.6666666666666666	C07	0.156	0.156	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
3600	1	C07	0.156	0.1556	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
4800	1.3333333333333333	C07	0.155	0.1554	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
6000	1.6666666666666667	C07	0.155	0.1552	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
7200	2	C07	0.155	0.155	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
8400	2.3333333333333335	C07	0.155	0.155	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
9600	2.6666666666666665	C07	0.155	0.155	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
10800	3	C07	0.155	0.1552	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
12000	3.3333333333333335	C07	0.155	0.1554	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
13200	3.6666666666666665	C07	0.156	0.1556	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
14400	4	C07	0.156	0.156	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
15600	4.333333333333333	C07	0.156	0.1566	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
16800	4.666666666666667	C07	0.157	0.1574	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
18000	5	C07	0.158	0.1588	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
19200	5.333333333333333	C07	0.16	0.1608	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
20400	5.666666666666667	C07	0.163	0.16340000000000002	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
21600	6	C07	0.166	0.167	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
22800	6.333333333333333	C07	0.17	0.1718	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
24000	6.666666666666667	C07	0.176	0.1782	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
25200	7	C07	0.184	0.1866	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
26400	7.333333333333333	C07	0.195	0.1978	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
27600	7.666666666666667	C07	0.208	0.2122	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
28800	8	C07	0.226	0.2302	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
30000	8.333333333333334	C07	0.248	0.2518	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
31200	8.666666666666666	C07	0.274	0.2772	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
32400	9	C07	0.303	0.3056	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
33600	9.333333333333334	C07	0.335	0.3348	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
34800	9.666666666666666	C07	0.368	0.3612	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
36000	10	C07	0.394	0.3842	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
37200	10.333333333333334	C07	0.406	0.4	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
38400	10.666666666666666	C07	0.418	0.4114	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
39600	11	C07	0.414	0.4192	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
40800	11.333333333333334	C07	0.425	0.4266	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
42000	11.666666666666666	C07	0.433	0.4334	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
43200	12	C07	0.443	0.4424	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
44400	12.333333333333334	C07	0.452	0.4506	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
45600	12.666666666666666	C07	0.459	0.4588	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
46800	13	C07	0.466	0.4658	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
48000	13.333333333333334	C07	0.474	0.4726	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
49200	13.666666666666666	C07	0.478	0.4788	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
50400	14	C07	0.486	0.4848	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
51600	14.333333333333334	C07	0.49	0.49	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
52800	14.666666666666666	C07	0.496	0.4956	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
54000	15	C07	0.5	0.5002	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
55200	15.333333333333334	C07	0.506	0.5044	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
56400	15.666666666666666	C07	0.509	0.5084	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
57600	16	C07	0.511	0.5126000000000001	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
58800	16.333333333333332	C07	0.516	0.5168	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
60000	16.666666666666668	C07	0.521	0.5216000000000001	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
61200	17	C07	0.527	0.5266000000000001	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
62401	17.33361111111111	C07	0.533	0.5324	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
63600	17.666666666666668	C07	0.536	0.538	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
64801	18.00027777777778	C07	0.545	0.5436000000000001	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
66001	18.33361111111111	C07	0.549	0.5486000000000001	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
67201	18.666944444444443	C07	0.555	0.5544	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
68401	19.00027777777778	C07	0.558	0.5604	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
69601	19.33361111111111	C07	0.565	0.5668	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
70801	19.666944444444443	C07	0.575	0.5748	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
72001	20.00027777777778	C07	0.581	0.5836	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
73201	20.33361111111111	C07	0.595	0.5933999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
74401	20.666944444444443	C07	0.602	0.6028	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
75601	21.00027777777778	C07	0.614	0.6118	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
76801	21.33361111111111	C07	0.622	0.6196	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
78001	21.666944444444443	C07	0.626	0.6272	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
79201	22.00027777777778	C07	0.634	0.6332	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
80401	22.33361111111111	C07	0.64	0.6382	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
81601	22.666944444444443	C07	0.644	0.6432	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
82801	23.00027777777778	C07	0.647	0.6478	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
84001	23.33361111111111	C07	0.651	0.6528	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
85201	23.666944444444443	C07	0.657	0.659	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
86401	24.00027777777778	C07	0.665	0.6662	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
87601	24.33361111111111	C07	0.675	0.6744	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
88801	24.666944444444443	C07	0.683	0.6834	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
90001	25.00027777777778	C07	0.692	0.6926	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
91201	25.33361111111111	C07	0.702	0.7011999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
92401	25.666944444444443	C07	0.711	0.7091999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
93601	26.00027777777778	C07	0.718	0.7163999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
94801	26.33361111111111	C07	0.723	0.7226	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
96001	26.666944444444443	C07	0.728	0.7273999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
97201	27.00027777777778	C07	0.733	0.7308	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
98401	27.33361111111111	C07	0.735	0.7336	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
99601	27.666944444444443	C07	0.735	0.736	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
100801	28.00027777777778	C07	0.737	0.7363999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
102001	28.33361111111111	C07	0.74	0.7366	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
103201	28.666944444444443	C07	0.735	0.7368	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
104401	29.00027777777778	C07	0.736	0.736	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
105601	29.33361111111111	C07	0.736	0.7348	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
106801	29.666944444444443	C07	0.733	0.734	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
108001	30.00027777777778	C07	0.734	0.7328	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
109201	30.33361111111111	C07	0.731	0.7318	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
110401	30.666944444444443	C07	0.73	0.7306	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
111601	31.00027777777778	C07	0.731	0.7293999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
112801	31.33361111111111	C07	0.727	0.7282	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
114001	31.666944444444443	C07	0.728	0.727	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
115201	32.000277777777775	C07	0.725	0.7258	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
116401	32.33361111111111	C07	0.724	0.725	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
117601	32.66694444444445	C07	0.725	0.724	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
118801	33.000277777777775	C07	0.723	0.7233999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
120001	33.33361111111111	C07	0.723	0.7228	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
121201	33.66694444444445	C07	0.722	0.7216	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
122401	34.000277777777775	C07	0.721	0.7203999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
123601	34.33361111111111	C07	0.719	0.7192	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
124801	34.66694444444445	C07	0.717	0.7182	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
126002	35.00055555555556	C07	0.717	0.7173999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
127202	35.333888888888886	C07	0.717	0.717	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
128402	35.66722222222222	C07	0.717	0.7168	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
129602	36.00055555555556	C07	0.717	0.7163999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
130802	36.333888888888886	C07	0.716	0.716	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
132002	36.66722222222222	C07	0.715	0.7152	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
133202	37.00055555555556	C07	0.715	0.7143999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
134402	37.333888888888886	C07	0.713	0.7136	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
135602	37.66722222222222	C07	0.713	0.7128	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
136802	38.00055555555556	C07	0.712	0.712	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
138002	38.333888888888886	C07	0.711	0.7116	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
139202	38.66722222222222	C07	0.711	0.711	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
140402	39.00055555555556	C07	0.711	0.7103999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
141602	39.333888888888886	C07	0.71	0.71	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
142802	39.66722222222222	C07	0.709	0.7093999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
144002	40.00055555555556	C07	0.709	0.7091999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
145202	40.333888888888886	C07	0.708	0.7086	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
146402	40.66722222222222	C07	0.71	0.7086	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
147602	41.00055555555556	C07	0.707	0.708	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
148802	41.333888888888886	C07	0.709	0.7076	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
150002	41.66722222222222	C07	0.706	0.7066	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
151202	42.00055555555556	C07	0.706	0.7061999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
152402	42.333888888888886	C07	0.705	0.7053999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
153602	42.66722222222222	C07	0.705	0.7056	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
154802	43.00055555555556	C07	0.705	0.7056	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
156002	43.333888888888886	C07	0.707	0.7058	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
157202	43.66722222222222	C07	0.706	0.7053999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
158402	44.00055555555556	C07	0.706	0.7053999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
159602	44.333888888888886	C07	0.703	0.705	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
160802	44.66722222222222	C07	0.705	0.7048	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
162002	45.00055555555556	C07	0.705	0.7043999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
163202	45.333888888888886	C07	0.705	0.7046	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
164402	45.66722222222222	C07	0.704	0.7043999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
165602	46.00055555555556	C07	0.704	0.7041999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
166802	46.333888888888886	C07	0.704	0.704	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
168002	46.66722222222222	C07	0.704	0.7038	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
169202	47.00055555555556	C07	0.704	0.7036	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
170402	47.333888888888886	C07	0.703	0.7033999999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
171602	47.66722222222222	C07	0.703	0.7032499999999999	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
172802	48.00055555555556	C07	0.703	0.703	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	E1287
0	0	C08	0.163	0.16166666666666668	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
1200	0.3333333333333333	C08	0.161	0.16125	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
2400	0.6666666666666666	C08	0.161	0.161	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
3600	1	C08	0.16	0.1602	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
4800	1.3333333333333333	C08	0.16	0.1598	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
6000	1.6666666666666667	C08	0.159	0.1592	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
7200	2	C08	0.159	0.1588	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
8400	2.3333333333333335	C08	0.158	0.1582	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
9600	2.6666666666666665	C08	0.158	0.1578	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
10800	3	C08	0.157	0.1574	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
12000	3.3333333333333335	C08	0.157	0.1572	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
13200	3.6666666666666665	C08	0.157	0.157	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
14400	4	C08	0.157	0.157	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
15600	4.333333333333333	C08	0.157	0.157	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
16800	4.666666666666667	C08	0.157	0.157	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
18000	5	C08	0.157	0.157	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
19200	5.333333333333333	C08	0.157	0.157	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
20400	5.666666666666667	C08	0.157	0.1574	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
21600	6	C08	0.157	0.1578	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
22800	6.333333333333333	C08	0.159	0.1584	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
24000	6.666666666666667	C08	0.159	0.1598	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
25200	7	C08	0.16	0.1622	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
26400	7.333333333333333	C08	0.164	0.1656	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
27600	7.666666666666667	C08	0.169	0.173	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
28800	8	C08	0.176	0.1836	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
30000	8.333333333333334	C08	0.196	0.194	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	4	plate03	A1977
